id	source_file	offset	risk_type	strategy	positions	details
zh_txt_3240d855_000C62_0039	msg/fld/evt/003.m	0xC62	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=24; source_len=46; evt=True
zh_txt_3240d855_000CA6_0040	msg/fld/evt/003.m	0xCA6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=12; source_len=38; evt=True
zh_txt_3240d855_000CE0_0041	msg/fld/evt/003.m	0xCE0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	96	fw_padding_len=48; source_len=98; evt=True
zh_txt_3240d855_000D44_0042	msg/fld/evt/003.m	0xD44	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=46; source_len=86; evt=True
zh_txt_3240d855_000DAE_0043	msg/fld/evt/003.m	0xDAE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=14; source_len=28; evt=True
zh_txt_3240d855_000DDE_0044	msg/fld/evt/003.m	0xDDE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	8	fw_padding_len=2; source_len=10; evt=True
zh_txt_3240d855_000DFE_0045	msg/fld/evt/003.m	0xDFE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=12; source_len=34; evt=True
zh_txt_3240d855_000E34_0046	msg/fld/evt/003.m	0xE34	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	8	fw_padding_len=2; source_len=10; evt=True
zh_txt_3240d855_000E52_0047	msg/fld/evt/003.m	0xE52	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=28; source_len=48; evt=True
zh_txt_3240d855_000E8E_0048	msg/fld/evt/003.m	0xE8E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	58	fw_padding_len=22; source_len=60; evt=True
zh_txt_3240d855_000ECC_0049	msg/fld/evt/003.m	0xECC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	92	fw_padding_len=46; source_len=94; evt=True
zh_txt_3240d855_000F2C_0050	msg/fld/evt/003.m	0xF2C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=20; source_len=46; evt=True
zh_txt_3240d855_000F70_0051	msg/fld/evt/003.m	0xF70	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	56	fw_padding_len=24; source_len=58; evt=True
zh_txt_3240d855_000FBC_0052	msg/fld/evt/003.m	0xFBC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=14; source_len=38; evt=True
zh_txt_3240d855_000FF8_0053	msg/fld/evt/003.m	0xFF8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=12; source_len=40; evt=True
zh_txt_3240d855_001036_0054	msg/fld/evt/003.m	0x1036	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=38; source_len=86; evt=True
zh_txt_3240d855_00108E_0055	msg/fld/evt/003.m	0x108E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	90	fw_padding_len=52; source_len=92; evt=True
zh_txt_3240d855_0010FE_0056	msg/fld/evt/003.m	0x10FE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=12; source_len=38; evt=True
zh_txt_3240d855_001138_0057	msg/fld/evt/003.m	0x1138	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	74	fw_padding_len=36; source_len=76; evt=True
zh_txt_3240d855_001186_0058	msg/fld/evt/003.m	0x1186	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	82	fw_padding_len=44; source_len=84; evt=True
zh_txt_3240d855_0011EE_0059	msg/fld/evt/003.m	0x11EE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	94	fw_padding_len=54; source_len=96; evt=True
zh_txt_3240d855_001262_0060	msg/fld/evt/003.m	0x1262	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	60	fw_padding_len=24; source_len=62; evt=True
zh_txt_3240d855_0012A2_0061	msg/fld/evt/003.m	0x12A2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=38; source_len=74; evt=True
zh_txt_3240d855_001300_0062	msg/fld/evt/003.m	0x1300	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=10; source_len=22; evt=True
zh_txt_08328e8e_00001A_0000	msg/fld/evt/004.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=14; source_len=38; evt=True
zh_txt_08328e8e_000054_0001	msg/fld/evt/004.m	0x54	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=6; source_len=22; evt=True
zh_txt_08328e8e_000076_0002	msg/fld/evt/004.m	0x76	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	40	fw_padding_len=14; source_len=42; evt=True
zh_txt_08328e8e_0000B4_0003	msg/fld/evt/004.m	0xB4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	12	fw_padding_len=2; source_len=14; evt=True
zh_txt_08328e8e_0000CC_0004	msg/fld/evt/004.m	0xCC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	88	fw_padding_len=42; source_len=90; evt=True
zh_txt_08328e8e_00013C_0005	msg/fld/evt/004.m	0x13C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	76	fw_padding_len=30; source_len=78; evt=True
zh_txt_08328e8e_000196_0006	msg/fld/evt/004.m	0x196	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=34; source_len=74; evt=True
zh_txt_08328e8e_0001F4_0007	msg/fld/evt/004.m	0x1F4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=12; source_len=32; evt=True
zh_txt_08328e8e_000228_0008	msg/fld/evt/004.m	0x228	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=16; source_len=38; evt=True
zh_txt_08328e8e_000264_0009	msg/fld/evt/004.m	0x264	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	70	fw_padding_len=28; source_len=72; evt=True
zh_txt_08328e8e_0002F2_0011	msg/fld/evt/004.m	0x2F2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	70	fw_padding_len=32; source_len=72; evt=True
zh_txt_08328e8e_00034E_0012	msg/fld/evt/004.m	0x34E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=12; source_len=32; evt=True
zh_txt_08328e8e_000370_0013	msg/fld/evt/004.m	0x370	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=30; source_len=74; evt=True
zh_txt_08328e8e_0003D0_0014	msg/fld/evt/004.m	0x3D0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	48	fw_padding_len=16; source_len=50; evt=True
zh_txt_08328e8e_000416_0015	msg/fld/evt/004.m	0x416	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=34; source_len=86; evt=True
zh_txt_08328e8e_000482_0016	msg/fld/evt/004.m	0x482	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=16; source_len=36; evt=True
zh_txt_08328e8e_0004BA_0017	msg/fld/evt/004.m	0x4BA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=12; source_len=28; evt=True
zh_txt_08328e8e_0004EA_0018	msg/fld/evt/004.m	0x4EA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=26; source_len=48; evt=True
zh_txt_08328e8e_00052E_0019	msg/fld/evt/004.m	0x52E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	62	fw_padding_len=28; source_len=64; evt=True
zh_txt_08328e8e_0005B0_0021	msg/fld/evt/004.m	0x5B0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=8; source_len=36; evt=True
zh_txt_08328e8e_0005EA_0022	msg/fld/evt/004.m	0x5EA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	114	fw_padding_len=50; source_len=116; evt=True
zh_txt_08328e8e_000674_0023	msg/fld/evt/004.m	0x674	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=20; source_len=56; evt=True
zh_txt_08328e8e_0006C2_0024	msg/fld/evt/004.m	0x6C2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	88	fw_padding_len=44; source_len=90; evt=True
zh_txt_08328e8e_00071E_0025	msg/fld/evt/004.m	0x71E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	94	fw_padding_len=50; source_len=96; evt=True
zh_txt_08328e8e_000794_0026	msg/fld/evt/004.m	0x794	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	70	fw_padding_len=28; source_len=72; evt=True
zh_txt_08328e8e_0007DE_0027	msg/fld/evt/004.m	0x7DE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	66	fw_padding_len=28; source_len=68; evt=True
zh_txt_08328e8e_000824_0028	msg/fld/evt/004.m	0x824	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=16; source_len=34; evt=True
zh_txt_08328e8e_00085E_0029	msg/fld/evt/004.m	0x85E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=30; source_len=86; evt=True
zh_txt_08328e8e_0008B6_0030	msg/fld/evt/004.m	0x8B6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=18; source_len=44; evt=True
zh_txt_915ee44f_00001A_0000	msg/fld/evt/005.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=10; source_len=36; evt=True
zh_txt_915ee44f_000052_0001	msg/fld/evt/005.m	0x52	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=14; source_len=34; evt=True
zh_txt_915ee44f_000088_0002	msg/fld/evt/005.m	0x88	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=22; source_len=48; evt=True
zh_txt_915ee44f_0000C0_0003	msg/fld/evt/005.m	0xC0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=24; source_len=56; evt=True
zh_txt_9d6be86e_00001A_0000	msg/fld/evt/006.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=22; source_len=44; evt=True
zh_txt_9d6be86e_00005A_0001	msg/fld/evt/006.m	0x5A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=16; source_len=48; evt=True
zh_txt_9d6be86e_00009E_0002	msg/fld/evt/006.m	0x9E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=10; source_len=32; evt=True
zh_txt_9d6be86e_0000C0_0003	msg/fld/evt/006.m	0xC0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	64	fw_padding_len=30; source_len=66; evt=True
zh_txt_9d6be86e_000116_0004	msg/fld/evt/006.m	0x116	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	10	fw_padding_len=2; source_len=12; evt=True
zh_txt_9d6be86e_000124_0005	msg/fld/evt/006.m	0x124	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	88	fw_padding_len=46; source_len=90; evt=True
zh_txt_9d6be86e_000194_0006	msg/fld/evt/006.m	0x194	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	48	fw_padding_len=22; source_len=50; evt=True
zh_txt_9d6be86e_0001DA_0007	msg/fld/evt/006.m	0x1DA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=14; source_len=38; evt=True
zh_txt_9d6be86e_00020C_0008	msg/fld/evt/006.m	0x20C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=18; source_len=74; evt=True
zh_txt_9d6be86e_00026C_0009	msg/fld/evt/006.m	0x26C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	106	fw_padding_len=36; source_len=108; evt=True
zh_txt_9d6be86e_0002DA_0010	msg/fld/evt/006.m	0x2DA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	52	fw_padding_len=24; source_len=54; evt=True
zh_txt_9d6be86e_000326_0011	msg/fld/evt/006.m	0x326	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	28	fw_padding_len=8; source_len=30; evt=True
zh_txt_9d6be86e_00035A_0012	msg/fld/evt/006.m	0x35A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=22; source_len=74; evt=True
zh_txt_9d6be86e_0003B8_0013	msg/fld/evt/006.m	0x3B8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	62	fw_padding_len=26; source_len=64; evt=True
zh_txt_9d6be86e_000404_0014	msg/fld/evt/006.m	0x404	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	104	fw_padding_len=50; source_len=106; evt=True
zh_txt_9d6be86e_000484_0015	msg/fld/evt/006.m	0x484	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=16; source_len=40; evt=True
zh_txt_9d6be86e_0004B8_0016	msg/fld/evt/006.m	0x4B8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=14; source_len=56; evt=True
zh_txt_9d6be86e_0004FC_0017	msg/fld/evt/006.m	0x4FC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	68	fw_padding_len=26; source_len=70; evt=True
zh_txt_9d6be86e_00054C_0018	msg/fld/evt/006.m	0x54C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	40	fw_padding_len=10; source_len=42; evt=True
zh_txt_9d6be86e_00058C_0019	msg/fld/evt/006.m	0x58C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	62	fw_padding_len=28; source_len=64; evt=True
zh_txt_9d6be86e_0005D6_0020	msg/fld/evt/006.m	0x5D6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	104	fw_padding_len=34; source_len=106; evt=True
zh_txt_9d6be86e_00064A_0021	msg/fld/evt/006.m	0x64A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	78	fw_padding_len=26; source_len=80; evt=True
zh_txt_9d6be86e_0006AE_0022	msg/fld/evt/006.m	0x6AE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	24	fw_padding_len=10; source_len=26; evt=True
zh_txt_9d6be86e_0006D2_0023	msg/fld/evt/006.m	0x6D2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	118	fw_padding_len=42; source_len=120; evt=True
zh_txt_9d6be86e_000754_0024	msg/fld/evt/006.m	0x754	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	118	fw_padding_len=40; source_len=120; evt=True
zh_txt_9d6be86e_0007E2_0025	msg/fld/evt/006.m	0x7E2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=12; source_len=32; evt=True
zh_txt_9d6be86e_000816_0026	msg/fld/evt/006.m	0x816	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=10; source_len=34; evt=True
zh_txt_9d6be86e_00084C_0027	msg/fld/evt/006.m	0x84C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	58	fw_padding_len=24; source_len=60; evt=True
zh_txt_9d6be86e_00088A_0028	msg/fld/evt/006.m	0x88A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	62	fw_padding_len=28; source_len=64; evt=True
zh_txt_9d6be86e_0008CC_0029	msg/fld/evt/006.m	0x8CC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	70	fw_padding_len=26; source_len=72; evt=True
zh_txt_733906dc_00001A_0000	msg/fld/evt/007.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	104	fw_padding_len=42; source_len=106; evt=True
zh_txt_733906dc_000098_0001	msg/fld/evt/007.m	0x98	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	80	fw_padding_len=34; source_len=82; evt=True
zh_txt_733906dc_0000EC_0002	msg/fld/evt/007.m	0xEC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	86	fw_padding_len=44; source_len=88; evt=True
zh_txt_733906dc_000158_0003	msg/fld/evt/007.m	0x158	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	90	fw_padding_len=36; source_len=92; evt=True
zh_txt_733906dc_0001C8_0004	msg/fld/evt/007.m	0x1C8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	22	fw_padding_len=10; source_len=24; evt=True
zh_txt_733906dc_0001F6_0005	msg/fld/evt/007.m	0x1F6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	74	fw_padding_len=40; source_len=76; evt=True
zh_txt_733906dc_000244_0006	msg/fld/evt/007.m	0x244	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	96	fw_padding_len=44; source_len=98; evt=True
zh_txt_733906dc_0002BA_0007	msg/fld/evt/007.m	0x2BA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	10	fw_padding_len=4; source_len=12; evt=True
zh_txt_733906dc_0002DA_0008	msg/fld/evt/007.m	0x2DA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	68	fw_padding_len=24; source_len=70; evt=True
zh_txt_733906dc_000336_0009	msg/fld/evt/007.m	0x336	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	122	fw_padding_len=50; source_len=124; evt=True
zh_txt_733906dc_0003B4_0010	msg/fld/evt/007.m	0x3B4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	50	fw_padding_len=14; source_len=52; evt=True
zh_txt_733906dc_0003FC_0011	msg/fld/evt/007.m	0x3FC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	22	fw_padding_len=10; source_len=24; evt=True
zh_txt_733906dc_00042A_0012	msg/fld/evt/007.m	0x42A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=14; source_len=46; evt=True
zh_txt_733906dc_00046C_0013	msg/fld/evt/007.m	0x46C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=8; source_len=28; evt=True
zh_txt_733906dc_00049C_0014	msg/fld/evt/007.m	0x49C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	70	fw_padding_len=26; source_len=72; evt=True
zh_txt_733906dc_0004F8_0015	msg/fld/evt/007.m	0x4F8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=10; source_len=36; evt=True
zh_txt_733906dc_00052E_0016	msg/fld/evt/007.m	0x52E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=14; source_len=32; evt=True
zh_txt_733906dc_000556_0017	msg/fld/evt/007.m	0x556	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=14; source_len=32; evt=True
zh_txt_733906dc_00057E_0018	msg/fld/evt/007.m	0x57E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=10; source_len=28; evt=True
zh_txt_733906dc_0005B0_0019	msg/fld/evt/007.m	0x5B0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	64	fw_padding_len=32; source_len=66; evt=True
zh_txt_733906dc_000606_0020	msg/fld/evt/007.m	0x606	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=34; source_len=86; evt=True
zh_txt_733906dc_000670_0021	msg/fld/evt/007.m	0x670	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=16; source_len=38; evt=True
